x,terminal_intensity,tail_intensity,marginal_pivotal_value
3.880000000000001,0.00019702198508486621,0.0026198630182917137,1.9205109560496132
3.9000000000000004,0.0001831087083703469,0.0024228410332068477,1.9404625578831558
3.92,0.00017010472588279405,0.002239732324836501,1.960417813363237
3.9399999999999995,0.0001579563134461943,0.002069627598953707,1.980376463615307
3.960000000000001,0.00014661249469449328,0.0019116712855075126,2.000338266711193
3.9800000000000004,0.00013602493133810134,0.0017650587908130194,2.0203029966713797
4.0,0.00012614781560325893,0.001629033859474918,2.040270442517299
4.02,0.00011693776497565716,0.001502886043871659,2.060240407371775
4.040000000000001,0.00010835371936202313,0.001385948278896002,2.080212707605854
4.0600000000000005,0.00010035684076674587,0.0012775945595339788,2.1001871720301923
4.08,9.291041556490302e-05,0.0011772377187672328,2.1201636411292664
4.1,8.597975943834682e-05,0.0010843273032023297,2.14014196633661
4.120000000000001,7.95321250276854e-05,0.000998347543763983,2.1601220093493985
4.140000000000001,7.353661234014476e-05,0.0009188154187362976,2.180103641480656
4.16,6.79640819412975e-05,0.0008452788063961528,2.2000867430474775
4.18,6.278707094755673e-05,0.0007773147244548553,2.2200712027936045
4.200000000000001,5.797971182604579e-05,0.0007145276535072986,2.2400569173448175
4.220000000000001,5.351765399901845e-05,0.0006565479416812528,2.260043790695592
4.24,4.937798824132178e-05,0.0006030302876822343,2.2800317337255627
4.26,4.5539173851497474e-05,0.0005536522994409126,2.3000206637443164
4.279999999999999,4.198096856991161e-05,0.0005081131255894151,2.3200105040631565
4.300000000000001,3.868436121081352e-05,0.0004661321570195035,2.340001183592472
4.32,3.5631506969382576e-05,0.00042744779580868996,2.359992636463411
4.34,3.280566535960519e-05,0.00039181628883930736,2.3799848016726335
4.359999999999999,3.0191140734215635e-05,0.00035901062347970216,2.3999776227488954
4.380000000000001,2.777322533387003e-05,0.00032881948274548654,2.4199710474403457
4.4,2.5538144809205925e-05,0.0003010462574116165,2.4399650274213944
4.42,2.3473006156410373e-05,0.00027550811260241057,2.4599595180181195
4.4399999999999995,2.1565748004371036e-05,0.0002520351064460002,2.4799544779511535
4.460000000000001,1.980509318936162e-05,0.00023046935844162915,2.4999498690951065
4.48,1.818050355151102e-05,0.00021066426525226753,2.5199456562535643
4.5,1.668213688597461e-05,0.0001924837617007565,2.5399418069488062
4.52,1.5300805980757293e-05,0.0001758016248147819,2.5599382912253534
4.540000000000001,1.4027939672485174e-05,0.00016050081883402462,2.5799350814665694
4.5600000000000005,1.2855545851077986e-05,0.00014647287916153944,2.599932152223518
4.58,1.1776176344198054e-05,0.00013361733331046147,2.6199294800553794
4.6,1.0782893612532954e-05,0.00012184115696626341,2.6399270433806863
4.620000000000001,9.86923918737103e-06,0.00011105826335373046,2.6599248223387555
4.640000000000001,9.02920378254328e-06,0.00010118902416635943,2.6799227986606606
4.66,8.25719901360002e-06,9.215982038381615e-05,2.6999209555491843
4.68,7.54803065805637e-06,8.390262137021613e-05,2.719919277567151
4.700000000000001,6.8968733916474175e-06,7.635459071215976e-05,2.7399177505336367
4.720000000000001,6.299246936775303e-06,6.945771732051235e-05,2.7599163614275324
4.74,5.750993560680408e-06,6.315847038373706e-05,2.779915098298013
4.76,5.248256862320328e-06,5.7407476823056646e-05,2.799913950181432
4.779999999999999,4.787461788469963e-06,5.215921996073632e-05,2.8199129070242375
4.800000000000001,4.36529582115846e-06,4.7371758172266353e-05,2.839911959611516
4.82,3.9786912802160496e-06,4.3006462351107894e-05,2.859911099500764
4.84,3.624808686405561e-06,3.9027771070891846e-05,2.8799103189605737
4.859999999999999,3.301021132351154e-06,3.540296238448628e-05,2.899909610913859
4.880000000000001,3.0048996102360527e-06,3.210194125213513e-05,2.919908968885341
4.9,2.734199247017535e-06,2.9097041641899076e-05,2.9399083869529736
4.92,2.486846399688918e-06,2.636284239488154e-05,2.9599078597030752
4.9399999999999995,2.2609265649004456e-06,2.3875995995192623e-05,2.9799073821888555
4.960000000000001,2.0546730590237027e-06,2.1615069430292176e-05,2.9999069498921402
4.98,1.8664564265043666e-06,1.9560396371268472e-05,3.0199065586880383
5.0,1.6947745360878498e-06,1.7693939944764104e-05,3.0399062048123695
5.02,1.5382433262187744e-06,1.5999165408676255e-05,3.0599058848316205
5.040000000000001,1.3955881626017236e-06,1.4460922082457481e-05,3.0799055956152714
5.0600000000000005,1.2656357725658531e-06,1.3065333919855758e-05,3.0999053343102996
5.08,1.147306722494423e-06,1.1799698147289905e-05,3.1199050983177283
5.1,1.0396084061609947e-06,1.0652391424795482e-05,3.1399048852710343
5.120000000000001,9.416285133529598e-07,9.612783018634487e-06,3.1599046930162995
5.140000000000001,8.525289496597198e-07,8.671154505281526e-06,3.179904519593961
5.16,7.715401797544204e-07,7.818625555621807e-06,3.1999043632220605
5.18,6.97955967904484e-07,7.047085375867386e-06,3.2199042222808494
5.200000000000001,6.311284908052069e-07,6.349129407962902e-06,3.2399040952986655
5.220000000000001,5.704637991428946e-07,5.7180009171576955e-06,3.2599039809389736
5.24,5.154176055580485e-07,5.147537118014801e-06,3.2799038779884957
5.26,4.6549137789583887e-07,4.632119512456752e-06,3.2999037853463196
5.279999999999999,4.2022871779973e-07,4.1666281345609135e-06,3.31990370201393
5.300000000000001,3.792120058260219e-07,3.746399416761184e-06,3.3399036270860836
5.32,3.420592953323339e-07,3.367187410935162e-06,3.3599035597424485
5.34,3.0842143842271e-07,3.0251281156028283e-06,3.3799034992399775
5.359999999999999,2.7797942821692624e-07,2.7167066771801183e-06,3.399903444905917
5.380000000000001,2.504419426515294e-07,2.4387272489631923e-06,3.419903396131433
5.4,2.2554307591460715e-07,2.188285306311663e-06,3.4399033523657745
5.42,2.030402444623302e-07,1.962742230397056e-06,3.459903313110968
5.4399999999999995,1.8271225535882169e-07,1.7597019859347256e-06,3.479903277916959
5.460000000000001,1.6435752541700445e-07,1.576989730575904e-06,3.4999032463771904
5.48,1.4779244029662267e-07,1.4126322051588994e-06,3.5199032181245657
5.5,1.3284984334922288e-07,1.2648397648622768e-06,3.539903192827786
5.52,1.193776446285489e-07,1.1319899215130539e-06,3.559903170188
5.540000000000001,1.0723754118973771e-07,1.012612276884505e-06,3.579903149935766
5.5600000000000005,9.630384070857341e-08,9.053747356947672e-07,3.599903131828279
5.58,8.646238170333058e-08,8.090708949861938e-07,3.619903115646867
5.6,7.760954529466027e-08,7.226085132828632e-07,3.6399031011947014
5.620000000000001,6.96513552815425e-08,6.44998967988203e-07,3.6599030882947274
5.640000000000001,6.250266460163699e-08,5.753476127066605e-07,3.6799030767877783
5.66,5.608642548574415e-08,5.128449481050235e-07,3.6999030665308816
5.68,5.0333035605261454e-08,4.567585226192793e-07,3.719903057395713
5.700000000000001,4.5179740986213875e-08,4.064254870140178e-07,3.7399030492672063
5.720000000000001,4.05700576047488e-08,3.6124574602780397e-07,3.7599030420422923
5.74,3.6453150234434715e-08,3.2067568842305517e-07,3.779903035628779
5.76,3.27830878883858e-08,2.8422253818862045e-07,3.799903029944329
5.779999999999999,2.951789474490617e-08,2.5143945030023464e-07,3.81990302491554
5.800000000000001,2.6618351049311737e-08,2.2192155555532845e-07,3.8399030204771107
5.82,2.4046581985047608e-08,1.9530320450601673e-07,3.8599030165710464
5.84,2.1764599215542983e-08,1.712566225209691e-07,3.879903013145914
5.859999999999999,1.9733099464069295e-08,1.4949202330542613e-07,3.899903010156073
5.880000000000001,1.7910921530092126e-08,1.2975892384135685e-07,3.919903007560896
5.9,1.625555168728364e-08,1.1184800231126473e-07,3.9399030053239357
5.92,1.4724900383542953e-08,9.559245062398109e-08,3.9599030034120863
5.9399999999999995,1.328025479896595e-08,8.086755024043814e-08,3.9799030017947348
5.960000000000001,1.1889916261780637e-08,6.758729544147219e-08,3.9999030004429903
5.98,1.0532691378089021e-08,5.569737917969155e-08,4.019902999329043
6.0,4.516468780160253e-08,4.516468780160253e-08,4.039902998425749
